,owner,culture,religion,hre,base_tax,base_production,trade_goods,base_manpower,capital,is_city,center_of_trade,name,province_id,trade_node,middle_x_pos,middle_y_pos
3436,NGP,jharkhandi,hinduism,False,2,2,iron,1,Palamau,True,0,Jharkand,560,ganges_delta,4140.0,1017.0
3437,BNG,bengali,hinduism,False,5,5,silk,2,Howrah,True,1,BengalDelta,561,ganges_delta,4190.0,1039.0
3438,KMT,kochi,hinduism,False,3,3,grain,3,Kamatapur,True,0,KochBehar,562,ganges_delta,4193.0,966.0
3439,BNG,bengali,hinduism,False,6,6,,4,Pandua,True,2,Gauda,563,ganges_delta,4183.0,983.0
3440,BNG,bengali,hinduism,False,5,5,cloth,3,Dakha,True,1,Dakha,564,ganges_delta,4216.0,1009.0
3441,PHA,tibetan,vajrayana,False,2,2,wool,1,Bhutan,True,0,Bhutan,565,lhasa,4204.0,949.0
3442,ASS,assamese,hinduism,False,4,4,grain,3,Charaideo,True,0,Assam,566,burma,4275.0,958.0
3443,BNG,bengali,hinduism,False,3,3,cotton,2,Sylhet,True,0,Silhet,567,burma,4240.0,997.0
3444,BNG,bengali,Unowned,False,5,5,cotton,3,Chittagong,True,3,Chittagong,568,ganges_delta,4246.0,1041.0
3445,BAH,kannada,hinduism,False,5,5,cotton,3,Bijapur,True,1,Bijapur,569,deccan,3985.0,1130.0
3446,BRU,lower_saxon,catholic,True,3,3,iron,3,Braunschweig,True,0,Brunswick,57,,2963.0,488.0
3447,KAC,chin,hinduism,False,2,2,tropical_wood,2,Dimapur,True,0,Naga,570,burma,4276.0,969.0
3448,ASS,assamese,hinduism,False,3,3,silk,3,Koliabar,True,0,Darrang,571,burma,4245.0,961.0
3449,CEY,sinhala,buddhism,False,3,2,,2,Kotte,True,1,Kotte,572,comorin_cape,4059.0,1296.0
3450,KAC,chin,hinduism,False,1,1,grain,1,Maibang,True,0,Cachar,573,burma,4259.0,992.0
3451,DAN,Unowned,animism,False,1,1,unknown,1,Frederiksøerne,True,0,TheAndamans,574,comorin_cape,4259.0,1236.0
3452,BAL,baluchi,sunni,False,1,1,fish,1,Gwadar,True,0,EasternMakran,575,hormuz,3796.0,976.0
3453,BAL,baluchi,sunni,False,3,3,dyes,4,Kalat,True,0,Kalat,576,lahore,3843.0,938.0
3454,BAL,baluchi,sunni,False,3,3,grain,3,Quetta,True,0,Quetta,577,lahore,3860.0,893.0
3455,AFG,afghani,sunni,False,4,4,livestock,2,Peshawar,True,1,Roh,578,lahore,3924.0,834.0
3456,ARK,arakanese,buddhism,False,4,4,grain,2,MraukU,True,1,MraukU,579,ganges_delta,4262.0,1060.0
3457,ANH,saxon,catholic,True,2,2,wool,2,Dessau,True,0,Anhalt,58,,2993.0,492.0
3458,KAL,chin,animism,False,3,3,ivory,1,Kale,True,0,Kale,580,burma,4273.0,1033.0
3459,AVA,burmese,buddhism,False,5,5,cotton,4,Sagaing,True,0,Sagaing,581,burma,4296.0,1037.0
3460,MYA,shan,buddhism,False,3,3,copper,3,MongYang,True,0,MongYang,582,burma,4320.0,1002.0
3461,HSE,shan,buddhism,False,3,3,tropical_wood,3,Hsenwi,True,0,Hsenwi,583,burma,4341.0,1021.0
3462,AVA,burmese,buddhism,False,6,6,,4,Ava,True,2,Ava,584,burma,4301.0,1043.0
3463,TAU,burmese,buddhism,False,5,5,chinaware,4,Toungoo,True,0,Taungoo,585,burma,4314.0,1093.0
3464,PEG,mon,buddhism,False,5,4,spices,3,Pegu,True,1,Pegu,586,burma,4312.0,1111.0
3465,HSE,shan,animism,False,1,1,tropical_wood,2,Kengtung,True,0,Kengtung,587,burma,4365.0,1053.0
3466,MNI,shan,buddhism,False,2,2,cotton,2,MongNai,True,0,MongNai,588,burma,4338.0,1060.0
3467,LNA,northern_thai,buddhism,False,7,5,ivory,5,ChiangMai,True,0,ChiangMai,589,gulf_of_siam,4346.0,1084.0
3468,SAX,saxon,catholic,True,4,4,wool,2,Wittenberg,True,0,Wittenberg,59,,3010.0,494.0
3469,PEG,mon,buddhism,False,3,3,sugar,2,Martaban,True,0,Moulmein,590,burma,4326.0,1118.0
3470,AYU,mon,buddhism,False,4,4,naval_supplies,2,Tavoy,True,0,Tavoy,591,gulf_of_siam,4344.0,1175.0
3471,AYU,central_thai,buddhism,False,3,3,grain,3,Ratchaburi,True,0,Ratchaburi,592,gulf_of_siam,4358.0,1178.0
3472,LIG,central_thai,buddhism,False,5,5,tropical_wood,2,NakhonSiThammarat,True,0,NakhonSiThammarat,593,malacca,4369.0,1272.0
3473,PAT,malayan,sunni,False,6,6,tropical_wood,3,Pattani,True,1,Pattani,594,malacca,4389.0,1299.0
3474,MLC,malayan,sunni,False,5,5,copper,2,Perak,True,0,Perak,595,malacca,4383.0,1331.0
3475,MLC,malayan,sunni,False,7,7,spices,3,Malacca,True,2,Malacca,596,malacca,4407.0,1362.0
3476,MLC,malayan,sunni,False,5,5,chinaware,2,Johor,True,0,Johor,597,malacca,4421.0,1370.0
3477,PAH,malayan,sunni,False,2,2,fish,1,Pahang,True,0,Pahang,598,malacca,4434.0,1350.0
3478,KEL,malayan,sunni,False,2,2,naval_supplies,2,Kelantan,True,0,Kelantan,599,malacca,4399.0,1315.0
3479,DAN,danish,catholic,False,7,7,,6,Lund,True,0,Skane,6,,3011.0,405.0
3480,BOH,sorbian,catholic,True,2,2,cloth,1,Budyšín,True,0,Lausitz,60,,3032.0,502.0
3481,AYU,central_thai,buddhism,False,8,8,ivory,4,Ayutthaya,True,2,Ayutthaya,600,gulf_of_siam,4375.0,1169.0
3482,SUK,central_thai,buddhism,False,6,6,chinaware,3,Sukhothai,True,0,Sukhothai,601,gulf_of_siam,4354.0,1120.0
3483,LNA,northern_thai,buddhism,False,5,4,grain,3,ChiangRai,True,0,ChiangRai,602,gulf_of_siam,4364.0,1079.0
3484,AYU,central_thai,buddhism,False,4,4,,3,NakhonThungYai,True,0,NakhonThungYai,603,gulf_of_siam,4401.0,1195.0
3485,KHM,khmer,buddhism,False,4,4,incense,2,Oudong,True,0,Oudong,604,gulf_of_siam,4436.0,1206.0
3486,KHM,khmer,hinduism,False,4,4,tropical_wood,3,PreyNokor,True,0,PreyNokor,605,gulf_of_siam,4475.0,1227.0
3487,CHA,cham,hinduism,False,4,4,fish,2,Panduranga,True,0,Panduranga,606,gulf_of_siam,4496.0,1219.0
3488,CHA,cham,hinduism,False,5,5,tropical_wood,2,Vijaya,True,1,Vijaya,607,gulf_of_siam,4504.0,1175.0
3489,LXA,lao,animism,False,2,2,ivory,1,Attapeu,True,0,Attapeu,608,gulf_of_siam,4475.0,1154.0
3490,KHM,khmer,hinduism,False,3,2,tropical_wood,1,Angkor,True,0,Angkor,609,gulf_of_siam,4432.0,1180.0
3491,MEI,saxon,catholic,True,6,6,iron,2,Meissen,True,1,Dresden,61,,3018.0,504.0
3492,DAI,vietnamese,mahayana,False,7,4,grain,4,ThanhHoa,True,0,ThanhHoa,610,canton,4449.0,1071.0
3493,LXA,lao,animism,False,2,2,grain,2,Sikhottabong,True,0,Sikhottabong,611,gulf_of_siam,4435.0,1107.0
3494,AYU,khmer,buddhism,False,2,2,silk,1,Khorat,True,0,Khorat,612,gulf_of_siam,4400.0,1166.0
3495,DAI,vietnamese,mahayana,False,9,7,chinaware,4,DongKinh,True,1,DongKinh,613,canton,4456.0,1056.0
3496,LXA,lao,buddhism,False,5,5,grain,4,Vientiane,True,1,Vientiane,614,gulf_of_siam,4399.0,1101.0
3497,LXA,lao,animism,False,4,4,chinaware,3,LuangPrabang,True,0,LuangPrabang,615,gulf_of_siam,4391.0,1078.0
3498,DAI,zhuang,mahayana,False,2,2,grain,3,CaoBang,True,0,CaoBang,616,canton,4458.0,1035.0
3499,PSA,acehnese,sunni,False,4,4,spices,3,Lamuri,True,1,Lamuri,617,malacca,4303.0,1323.0
3500,DLI,sumatran,sunni,False,3,3,spices,2,Riau,True,0,Deli,618,malacca,4368.0,1365.0
3501,BRS,sumatran,hinduism,False,2,2,incense,2,Batak,True,0,Batak,619,malacca,4349.0,1374.0
3502,SAX,saxon,catholic,True,4,4,wool,2,Leipzig,True,0,Leipzig,62,,2991.0,503.0
3503,SAK,sumatran,sunni,False,5,5,chinaware,3,Siak,True,1,Siak,620,malacca,4401.0,1389.0
3504,BAN,sumatran,hinduism,False,3,3,unknown,2,Bengkulu,True,0,Bengkulu,621,malacca,4420.0,1470.0
3505,PLB,sumatran,hinduism,False,6,5,unknown,2,Palembang,True,1,Palembang,622,malacca,4442.0,1444.0
3506,PLB,sumatran,hinduism,False,1,5,spices,1,Tulangbewang,True,0,Tulangbewang,623,malacca,4443.0,1469.0
3507,SUN,sundanese,hinduism,False,4,4,spices,3,Banten,True,1,Banten,624,the_moluccas,4461.0,1499.0
3508,SUN,sundanese,hinduism,False,4,4,tropical_wood,2,Ciamis,True,0,Ciamis,625,the_moluccas,4495.0,1515.0
3509,MAJ,javanese,hinduism,False,5,5,grain,3,Karta,True,0,Karta,626,the_moluccas,4515.0,1517.0
3510,BLM,javanese,hinduism,False,4,4,cotton,3,Blambangan,True,0,Blambangan,627,the_moluccas,4582.0,1528.0
3511,MAJ,javanese,hinduism,False,5,5,cotton,3,Surabaya,True,0,Surabaya,628,the_moluccas,4556.0,1512.0
3512,MAJ,javanese,hinduism,False,5,5,cotton,3,Demak,True,1,Demak,629,the_moluccas,4540.0,1505.0
3513,THU,saxon,catholic,True,5,4,,3,Erfurt,True,1,Erfurt,63,,2973.0,508.0
3514,SUN,sundanese,hinduism,False,4,4,spices,2,Kalapa,True,2,Kalapa,630,the_moluccas,4477.0,1497.0
3515,BLI,nusa_tenggara,hinduism,False,3,3,cloth,3,Gianyar,True,0,Bali,631,the_moluccas,4602.0,1532.0
3516,Unowned,nusa_tenggara,animism,False,3,3,unknown,2,Sumbawa,False,0,Sumbawa,632,the_moluccas,4650.0,1534.0
3517,POR,nusa_tenggara,animism,False,4,4,unknown,3,Flores,True,0,Flores,633,the_moluccas,4716.0,1533.0
3518,Unowned,nusa_tenggara,animism,False,2,2,unknown,1,Sumba,False,0,Sumba,634,the_moluccas,4677.0,1553.0
3519,POR,nusa_tenggara,animism,False,3,3,unknown,3,Lifau,True,0,WestTimor,635,the_moluccas,4730.0,1556.0
3520,BEI,bornean,sunni,False,5,5,spices,3,Brunei,True,2,Brunei,636,malacca,4597.0,1336.0
3521,BEI,bornean,sunni,False,3,3,spices,3,Api-Api,True,0,Api,637,malacca,4623.0,1305.0
3522,KUT,bornean,hinduism,False,5,5,fish,3,Kutai,True,0,Kutai,638,malacca,4625.0,1396.0
3523,BNJ,bornean,hinduism,False,4,4,unknown,3,Banjar,True,0,Banjar,639,malacca,4585.0,1441.0
3524,LBV,bavarian,catholic,True,5,5,salt,2,Landshut,True,0,Landshut,64,,3001.0,561.0
3525,SMB,bornean,hinduism,False,3,3,unknown,3,Pontianak,True,0,Pontianak,640,malacca,4510.0,1366.0
3526,MKS,sulawesi,animism,False,5,6,spices,3,Makassar,True,2,Makassar,641,the_moluccas,4682.0,1495.0
3527,LUW,sulawesi,animism,False,3,3,spices,3,Kolaka,True,0,Kendari,642,the_moluccas,4697.0,1445.0
3528,NED,sulawesi,animism,False,4,4,unknown,2,Poso,True,0,Poso,643,the_moluccas,4707.0,1421.0
3529,TER,sulawesi,animism,False,4,4,unknown,2,Manado,True,0,Manado,644,the_moluccas,4762.0,1356.0
3530,NED,moluccan,animism,False,2,2,unknown,1,Buru,True,0,Buru,645,the_moluccas,4782.0,1451.0
3531,POR,moluccan,animism,False,5,5,unknown,2,Ambon,True,0,Ambon,646,the_moluccas,4809.0,1455.0
3532,NED,moluccan,animism,False,3,3,unknown,1,Ceram,True,0,Ceram,647,the_moluccas,4822.0,1449.0
3533,NED,moluccan,animism,False,2,2,unknown,1,Halmahera,True,0,Halmahera,648,the_moluccas,4812.0,1382.0
3534,TER,moluccan,animism,False,5,5,cloves,3,Ternate,True,0,Ternate,649,the_moluccas,4799.0,1371.0
3535,UBV,bavarian,catholic,True,6,5,grain,4,München,True,0,Munchen,65,,2985.0,570.0
3536,TID,moluccan,animism,False,5,5,cloves,3,Tidore,True,0,Tidore,650,the_moluccas,4798.0,1412.0
3537,SUL,filipino,sunni,False,4,4,unknown,3,Jolo,True,1,Sulu,651,philippines,4694.0,1306.0
3538,MGD,filipino,animism,False,5,5,spices,3,Maguindanao,True,0,Maguindanao,652,philippines,4752.0,1293.0
3539,MGD,filipino,animism,False,3,3,spices,2,Marawi,True,0,Lanao,653,philippines,4748.0,1269.0
3540,SPA,filipino,animism,False,2,2,unknown,1,Samar,True,0,Samar,654,philippines,4756.0,1210.0
3541,BEI,filipino,sunni,False,3,3,sugar,2,Palawan,True,0,Palawan,655,philippines,4645.0,1259.0
3542,MNA,filipino,sunni,False,5,5,spices,2,Manila,True,2,Manila,656,philippines,4690.0,1170.0
3543,SPA,filipino,animism,False,2,2,unknown,2,Ilocos,True,0,Ilocos,657,philippines,4691.0,1115.0
3544,SPA,filipino,animism,False,2,2,unknown,2,Cagayan,True,0,Cagayan,658,philippines,4707.0,1121.0
3545,JMB,sumatran,sunni,False,1,1,fish,1,Lingga,True,0,Lingga,659,malacca,4438.0,1406.0
3546,BAM,franconian,catholic,True,2,2,wine,2,Bamberg,True,0,Bamberg,66,,2978.0,530.0
3547,MMA,shan,buddhism,False,3,3,tea,2,Sibsongbanna,True,0,Sibsongbanna,660,chengdu,4377.0,1041.0
3548,MNG,bai,buddhism,False,3,3,tea,3,Dali,True,1,Dali,661,chengdu,4371.0,984.0
3549,MNG,bai,buddhism,False,6,5,copper,3,Kunming,True,1,Yunnan,662,canton,4414.0,986.0
3550,MNG,bai,buddhism,False,1,1,copper,1,Guangnan,True,0,Guangnan,663,canton,4430.0,1015.0
3551,MNG,zhuang,confucianism,False,1,1,tea,1,Lingyun,True,0,Lingyun,664,canton,4464.0,1009.0
3552,MNG,cantonese,confucianism,False,4,4,chinaware,3,Shiuhing,True,0,Shiuhing,665,canton,4555.0,1027.0
3553,MNG,chimin,confucianism,False,1,1,tropical_wood,1,Kingchow,True,0,Kiungchow,666,canton,4528.0,1081.0
3554,MNG,cantonese,confucianism,False,12,12,incense,3,Canton,True,3,Canton,667,canton,4576.0,1027.0
3555,MNG,cantonese,confucianism,False,3,3,fish,1,Macau,True,1,Macau,668,canton,4576.0,1035.0
3556,MNG,chimin,confucianism,False,8,8,tea,3,Fuzhou,True,1,Fuzhou,669,hangzhou,4669.0,966.0
3557,NUM,franconian,catholic,True,8,8,paper,3,Nürnberg,True,2,Nurnberg,67,,2984.0,540.0
3558,MNG,hakka,confucianism,False,4,4,grain,2,Ganzhou,True,0,Ganzhou,670,hangzhou,4605.0,977.0
3559,MNG,xiang,confucianism,False,6,6,grain,4,Changsha,True,1,Changsha,671,canton,4562.0,928.0
3560,MNG,xiang,confucianism,False,3,3,cotton,2,Wulin,True,0,Wulin,672,canton,4538.0,914.0
3561,MNG,miao,animism,False,1,1,tea,1,Zhenyuan,True,0,Zhenyuan,673,canton,4497.0,966.0
3562,MNG,yi,animism,False,3,3,iron,2,Guiyang,True,0,Guiyang,674,canton,4459.0,966.0
3563,MNG,yi,animism,False,1,1,copper,3,Umung,True,0,Umung,675,chengdu,4429.0,952.0
3564,UTS,tibetan,vajrayana,False,2,2,incense,2,Shigatse,True,0,Shigatse,676,lhasa,4203.0,921.0
3565,UTS,tibetan,vajrayana,False,0,0,cloth,3,Lhasa,True,2,Lhasa,677,lhasa,4240.0,904.0
3566,KAM,tibetan,vajrayana,False,2,2,tea,2,Tachienlu,True,0,Tachienlu,678,chengdu,4378.0,907.0
3567,MNG,sichuanese,confucianism,False,9,9,silk,3,Chengdu,True,2,Chengdu,679,chengdu,4437.0,890.0
3568,MEM,swabian,catholic,True,5,5,cloth,3,Memmingen,True,0,Memmingen,68,,2960.0,570.0
3569,MNG,sichuanese,confucianism,False,8,8,spices,4,Chongqing,True,1,Chongqing,680,chengdu,4488.0,903.0
3570,MNG,sichuanese,confucianism,False,3,3,tea,2,Yichang,True,0,Yichang,681,xian,4523.0,894.0
3571,MNG,hubei,confucianism,False,8,8,salt,3,Wuchang,True,1,Wuchang,682,xian,4587.0,887.0
3572,MNG,gan,confucianism,False,6,6,paper,3,Nanchang,True,1,Nanchang,683,hangzhou,4603.0,925.0
3573,MNG,wu,confucianism,False,12,12,silk,3,Hangzhou,True,2,Hangzhou,684,hangzhou,4675.0,899.0
3574,MNG,jianghuai,confucianism,False,12,12,salt,2,Yangzhou,True,0,Yangzhou,685,hangzhou,4684.0,856.0
3575,MNG,jianghuai,confucianism,False,6,6,cloth,2,Anqing,True,0,Anqing,686,hangzhou,4629.0,895.0
3576,MNG,zhongyuan,confucianism,False,4,4,,2,Nanyang,True,0,Nanyang,687,xian,4561.0,848.0
3577,MNG,zhongyuan,confucianism,False,8,8,chinaware,4,Kaifeng,True,0,Kaifeng,688,xian,4590.0,824.0
3578,MNG,xibei,confucianism,False,4,4,iron,3,Hanzhong,True,0,Hanzhong,689,xian,4490.0,846.0
3579,RVA,hannoverian,catholic,True,6,5,cloth,1,Dortmund,True,1,Dortmund,69,,2920.0,496.0
3580,MNG,shandong_culture,confucianism,False,5,4,iron,3,Qingzhou,True,0,Qingzhou,690,beijing,4660.0,792.0
3581,MNG,shandong_culture,confucianism,False,5,5,cloth,3,Jinan,True,0,Jinan,691,beijing,4631.0,783.0
3582,MNG,jin,confucianism,False,3,3,grain,2,Huaiqing,True,0,Huaiqing,692,xian,4583.0,796.0
3583,MNG,jin,confucianism,False,6,6,iron,3,Taiyuan,True,1,Taiyuan,693,beijing,4550.0,771.0
3584,MNG,jin,confucianism,False,3,2,iron,2,Pingyang,True,0,Pingyang,694,beijing,4545.0,802.0
3585,MNG,chihan,confucianism,False,3,3,salt,2,Hejian,True,0,Hejian,695,beijing,4628.0,753.0
3586,MNG,chihan,confucianism,False,3,3,chinaware,2,Baoding,True,0,Baoding,696,beijing,4606.0,738.0
3587,MNG,jin,confucianism,False,4,4,iron,3,Datong,True,0,Datong,697,beijing,4576.0,723.0
3588,MNG,mongol,confucianism,False,3,2,salt,2,Ningxia,True,0,Ningxia,698,xian,4460.0,759.0
3589,MNG,xibei,confucianism,False,6,6,grain,3,Lanzhou,True,0,Lanzhou,699,xian,4430.0,796.0
3590,SWE,swedish,catholic,False,2,2,grain,2,Skara,True,0,Skaraborg,7,,3016.0,351.0
3591,WUR,swabian,catholic,True,4,4,grain,3,Stuttgart,True,0,Wurttemberg,70,,2952.0,555.0
3592,MNG,xibei,confucianism,False,7,7,grain,3,Xi'an,True,2,Xi'an,700,xian,4511.0,827.0
3593,MNG,mongol,vajrayana,False,2,2,livestock,1,Ordos,True,0,Ordos,701,xian,4518.0,742.0
3594,MNG,mongol,vajrayana,False,4,4,iron,4,Hohhot,True,0,Hohhot,702,beijing,4543.0,712.0
3595,KRC,chahar,vajrayana,False,3,3,livestock,1,Chengde,True,0,Chengde,703,beijing,4646.0,692.0
3596,MNG,chihan,confucianism,False,2,2,grain,2,Ningyuan,True,0,Ningyuan,704,beijing,4684.0,711.0
3597,KAM,tibetan,vajrayana,False,1,1,wool,2,Gyegu,True,0,Gyegu,705,lhasa,4290.0,838.0
3598,SYG,oirats,vajrayana,False,1,1,salt,1,Tsaidam,True,0,Tsaidam,706,lhasa,4253.0,763.0
3599,HMI,oirats,vajrayana,False,2,2,livestock,1,Yumen,True,2,Yumen,707,yumen,4287.0,711.0
3600,MNG,xibei,confucianism,False,3,3,livestock,1,Zhangye,True,0,Gansu,708,yumen,4357.0,735.0
3601,OIR,mongol,vajrayana,False,1,1,,2,Alxa,True,0,Alxa,709,xian,4447.0,738.0
3602,ANS,franconian,catholic,True,3,3,salt,2,Ansbach,True,0,Ansbach,71,,2972.0,542.0
3603,KAS,uyghur,sunni,False,2,2,,3,Hotan,True,1,Hotan,710,yumen,4054.0,803.0
3604,KAS,uyghur,vajrayana,False,1,1,livestock,2,Qarqan,True,0,Qarqan,711,yumen,4171.0,775.0
3605,KAS,uyghur,sunni,False,2,2,cotton,2,Aksu,True,0,Aksu,712,yumen,4061.0,729.0
3606,CHG,uyghur,tengri_pagan_reformed,False,2,2,salt,2,Bechbaliq,True,0,Bechbaliq,713,yumen,4215.0,642.0
3607,OIR,oirats,tengri_pagan_reformed,False,1,1,livestock,2,Hoboksar,True,0,Hoboksar,714,yumen,4162.0,578.0
3608,CHG,uyghur,tengri_pagan_reformed,False,2,2,grain,3,Urumqi,True,0,Urumqi,715,yumen,4163.0,644.0
3609,KHA,buryat,tengri_pagan_reformed,False,1,1,fur,1,TannuUriankhai,True,0,TannuUriankhai,716,siberia,4271.0,494.0
3610,KHA,khalkha,tengri_pagan_reformed,False,1,1,livestock,1,Kherlen,True,0,Kherlen,717,yumen,4528.0,571.0
3611,KHA,oirats,tengri_pagan_reformed,False,2,2,cloth,2,Kobdo,True,0,Kobdo,718,yumen,4246.0,578.0
3612,KHA,khalkha,tengri_pagan_reformed,False,3,3,wool,3,Uliastai,True,0,Uliastai,719,yumen,4313.0,560.0
3613,HAB,swabian,catholic,True,4,4,glass,3,Freiburg,True,0,Breisgau,72,,2933.0,571.0
3614,KHA,khalkha,tengri_pagan_reformed,False,1,1,livestock,2,Dornogovi,True,0,DornoGovi,720,yumen,4476.0,664.0
3615,KHA,khalkha,tengri_pagan_reformed,False,2,1,livestock,2,Setsen,True,0,Setsen,721,yumen,4581.0,596.0
3616,KRC,chahar,vajrayana,False,1,2,livestock,2,Jirem,True,0,Jirem,722,girin,4701.0,630.0
3617,KHA,mongol,vajrayana,False,2,2,livestock,2,XilinGol,True,0,XilinGol,723,yumen,4619.0,628.0
3618,KHA,buryat,tengri_pagan_reformed,False,1,1,livestock,1,Hulunbuir,True,0,Hulunbuir,724,girin,4693.0,509.0
3619,KRC,chahar,tengri_pagan_reformed,False,4,4,naval_supplies,2,Cicigar,True,0,Cicigar,725,girin,4742.0,577.0
3620,MNG,manchu,confucianism,False,5,5,,2,Shenyang,True,0,Shenyang,726,beijing,4728.0,673.0
3621,MYR,manchu,tengri_pagan_reformed,False,3,3,fur,3,Aigun,True,0,Aigun,727,girin,4814.0,539.0
3622,MYR,manchu,tengri_pagan_reformed,False,1,2,livestock,2,Tuwan,True,0,Tuwan,728,girin,4785.0,572.0
3623,NHX,manchu,tengri_pagan_reformed,False,2,2,fish,2,Bohori,True,0,Bohori,729,girin,4949.0,571.0
3624,HAB,austrian,catholic,True,3,4,gold,2,Innsbruck,True,0,Tirol,73,,2978.0,584.0
3625,MHX,manchu,confucianism,False,5,5,grain,5,Girin,True,2,Girin,730,girin,4781.0,652.0
3626,EJZ,manchu,tengri_pagan_reformed,False,3,3,naval_supplies,2,IlanHala,True,0,IlanHala,731,girin,4839.0,595.0
3627,KOR,korean,confucianism,False,1,1,fish,2,SouthHamgyeong,True,0,SouthHamgyeong,732,nippon,4799.0,726.0
3628,KOR,korean,confucianism,False,2,2,fish,2,Hwangju,True,0,Hwangju,733,nippon,4763.0,754.0
3629,KOR,korean,confucianism,False,1,1,chinaware,2,Wonju,True,0,WestGangwon,734,nippon,4801.0,763.0
3630,KOR,korean,confucianism,False,9,10,paper,6,Hanseong,True,1,Hanseong,735,nippon,4787.0,765.0
3631,KOR,korean,confucianism,False,4,3,cotton,2,Sangju,True,0,Sangju,736,nippon,4814.0,788.0
3632,KOR,korean,confucianism,False,4,4,chinaware,2,Jeonju,True,0,Jeonju,737,nippon,4789.0,805.0
3633,NED,polynesian,animism,False,4,4,unknown,2,Sakam,True,0,Sakam,738,canton,4688.0,1025.0
3634,KAS,uyghur,sunni,False,2,2,wool,2,Kashgar,True,2,Kashgar,739,samarkand,3984.0,732.0
3635,BAD,swabian,catholic,True,3,3,wine,2,Baden,True,0,Baden,74,,2931.0,562.0
3636,MLW,malvi,hinduism,False,3,2,,1,Chanderi,True,0,Chanderi,740,doab,4016.0,1002.0
3637,SPA,carib,animism,False,1,2,unknown,1,Cumana,True,0,Cumana,741,carribean_trade,1813.0,1013.0
3638,SPA,carib,animism,False,2,1,unknown,1,Angostura,True,0,Guayana,742,amazonas_node,1817.0,1080.0
3639,ARW,guajiro,animism,False,1,1,sugar,1,Essequibo,True,0,Essequibo,743,amazonas_node,1879.0,1062.0
3640,NED,guajiro,animism,False,1,1,unknown,1,Demerara,True,0,Demerara,744,amazonas_node,1899.0,1096.0
3641,SPA,guajiro,animism,False,1,1,unknown,1,Paramaribo,True,0,Suriname,745,amazonas_node,1937.0,1091.0
3642,NED,cosmopolitan_french,animism,False,1,1,unknown,1,Cayenne,True,0,Cayenne,746,amazonas_node,1978.0,1107.0
3643,POR,guajiro,animism,False,1,2,unknown,1,Amapa,True,0,Tucujulandia,747,amazonas_node,2002.0,1175.0
3644,TPA,tupinamba,animism,False,1,2,cocoa,1,Belém,True,0,GraoPara,748,amazonas_node,2059.0,1210.0
3645,FRA,ge,animism,False,3,3,unknown,1,Maranhao,True,0,Maranhao,749,amazonas_node,2125.0,1234.0
3646,ALS,swabian,catholic,True,6,6,paper,4,Straßburg,True,1,Elsass,75,,2922.0,554.0
3647,POR,ge,animism,False,1,2,unknown,1,Crato,True,0,Alpercatas,750,brazil,2190.0,1281.0
3648,PTG,tupinamba,animism,False,2,3,sugar,1,Ceara,True,1,Ceara,751,brazil,2193.0,1245.0
3649,POR,ge,animism,False,1,2,unknown,1,Oeiras,False,0,Oeiras,752,amazonas_node,2151.0,1294.0
3650,POR,tupinamba,animism,False,3,3,unknown,1,RioGrande,True,0,RioGrande,753,brazil,2234.0,1270.0
3651,POR,tupinamba,animism,False,2,4,unknown,1,Filipeia,False,0,Itamaraca,754,brazil,2246.0,1291.0
3652,POR,tupinamba,animism,False,3,5,unknown,2,Olinda,True,1,Pernambuco,755,brazil,2247.0,1307.0
3653,POR,tupinamba,animism,False,3,5,unknown,2,Bahia,True,1,Bahia,756,brazil,2204.0,1373.0
3654,TPQ,tupinamba,animism,False,2,4,cocoa,1,Ilheus,True,0,Ilheus,757,brazil,2192.0,1405.0
3655,POR,ge,animism,False,1,2,unknown,1,Goias,True,0,Goias,758,brazil,2021.0,1412.0
3656,POR,ge,animism,False,2,3,unknown,1,Diamentina,False,0,Diamentina,759,brazil,2128.0,1442.0
3657,SLZ,bavarian,catholic,True,5,5,salt,4,Salzburg,True,1,Salzburg,76,,3006.0,574.0
3658,POR,ge,animism,False,2,4,unknown,1,PortoSeguro,True,0,PortoSeguro,760,brazil,2185.0,1453.0
3659,TUA,ge,animism,False,2,3,cocoa,1,EspiritoSanto,True,0,EspiritoSanto,761,brazil,2165.0,1499.0
3660,POR,tupinamba,animism,False,2,3,unknown,1,SaoTome,True,0,SaoTome,762,brazil,2149.0,1535.0
3661,FRA,tupinamba,animism,False,4,5,unknown,1,RiodeJaneiro,True,1,RiodeJaneiro,763,brazil,2122.0,1541.0
3662,POR,portugese,animism,False,1,2,unknown,1,SantoAmaro,True,0,SantoAmaro,764,brazil,2096.0,1548.0
3663,POR,portugese,animism,False,2,3,unknown,1,Sabará,False,0,MinasGerais,765,brazil,2112.0,1493.0
3664,POR,tupinamba,animism,False,2,3,unknown,1,SaoVicente,True,0,SaoVicente,766,brazil,2067.0,1564.0
3665,TEU,prussian,catholic,False,2,2,naval_supplies,2,Ortelsburg,True,0,Ortelsburg,767,baltic_sea,3147.0,445.0
3666,SPA,guarani,animism,False,1,1,unknown,1,Guayra,True,0,Guayra,768,brazil,1982.0,1568.0
3667,POR,guarani,animism,False,2,3,unknown,1,Curitiba,True,0,Curitiba,769,brazil,2040.0,1588.0
3668,PAL,hessian,catholic,True,5,4,wine,4,Heidelberg,True,0,Heidelberg,77,,2945.0,542.0
